,vendor,platform,firmware,module,guid,contains unstuffed,contains patch,rsm addrs,device,version,release_date
667,Lenovo,Client,lvfs/Lenovo/599b079d457c59ed9df74fcda1efd54126cfbc8a7f55e14416202b1630e49ab2-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.44/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad X1 Yoga 3rd,0.1.44,2021-10-25
668,Lenovo,Client,lvfs/Lenovo/78579b7964187f447dccff091ff6214dd09c474d22b6f036f1c8855785fe83e8-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.30/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T580/P52s,0.1.30,2021-10-26
669,Lenovo,Client,lvfs/Lenovo/5c68343af948a287ed1cf1c0b7a7a33dafdf8eccd9b6b7096217273621e6cfb7-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.30P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x897c,0x945c",ThinkPad T580/P52s,0.1.30,2021-10-26
670,Lenovo,Client,lvfs/Lenovo/1c379bba9d00de75cc7a8a51e59e0b93d82905e5779d0dee7a522fdcddcd510a-Lenovo-ThinkStation-P350-System-Firmware-S0AKT2CA/S0AKT2CA.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1528,0x2366",ThinkStation P350,0x1002c,2021-10-27
671,Lenovo,Client,lvfs/Lenovo/b1caa692b7a4e586fc2567398b560447816a4de5b58ab10b101cdb0af3092140-Lenovo-ThinkPad-P52P72-SystemFirmware-1.44/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P52/P72,0.1.44,2021-10-28
672,Lenovo,Client,lvfs/Lenovo/3828f90be9b09c8305f17f0941f6ec0238da76af509edd3c7b3bf78f7db79fbb-Lenovo-ThinkPad-P1X1Extreme-SystemFirmware-0.1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x13e2,0x1084",ThinkPad P1/X1 Extreme,0.1.38,2021-11-01
673,Lenovo,Client,lvfs/Lenovo/0cb666b3f976da95e3835501f8e81ddfac2c4a020e20c248c25d431638dd6a2e-Lenovo-ThinkPad-X1Carbon9th-X1Yoga6th-SystemFirmware-1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2275,0x10e2",ThinkPad X1 Carbon 9th / X1 Yoga 6th,0.1.49,2021-11-05
674,Lenovo,Client,lvfs/Lenovo/0b9194478e43e5731500952122be7366618cc5e1dcf86b39f41dabf931ae4f90-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.26/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.26,2021-11-07
675,Lenovo,Client,lvfs/Lenovo/5dadf685458dc3afd48785be795ab27ed3c5816ee7b3c040a2a6819a26995abb-Lenovo-ThinkPad-T15pP15vGen2-SystemFirmware-1.11/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",ThinkPad T15p Gen 2i/ P15v Gen 2i,0.1.11,2021-11-10
676,Lenovo,Client,lvfs/Lenovo/9faa6d73759b02c378866852514c2af120ad2aa8d361196e086cd85e4cd76ee5-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-P-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.38,2021-11-11
677,Lenovo,Client,lvfs/Lenovo/7fd6f2974f25157d2d00bc7f5c4e0b03c98fcb9001c3ee40639e6ac252a4a19a-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-P-1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.49,2021-11-11
678,Lenovo,Client,lvfs/Lenovo/7b1b5a345ca72ae364f2321fac5e80f375711aa5023035b7b3e0a8221db1ea9b-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-W-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x150e,0x10e2",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.38,2021-11-11
679,Lenovo,Client,lvfs/Lenovo/c5f917840add5853f1e21e9d8a9d716c9cc01d324f6331c6472a7f6521e9bf05-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-W-1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x13e2,0x1084",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.49,2021-11-11
680,Lenovo,Client,lvfs/Lenovo/68760941215cfb05f548514c5891bbc8af7f6405a8a78bdf5f02158571879d84-Lenovo-ThinkPad-X13YogaGen2-SystemFirmware-0.1.30/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1519,0x2275",ThinkPad X13YogaGen2,0.1.30,2021-11-18
681,Lenovo,Client,lvfs/Lenovo/d6088459f53ccaf44797f2e613fa6c90eb29d7df8acf570e5039863ffa84b76e-Lenovo-ThinkPad-P71-SystemFirmware-1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8617,0x890c,0x93ec",ThinkPad P71,0.1.36,2021-11-18
682,Lenovo,Client,lvfs/Lenovo/3b2731f729b7a6921107a8273143175a5765b1c36bcffaa5e108e319f3c5c4fe-Lenovo-ThinkPad-P51-SystemFirmware-1.57/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x93ec,0x8617,0x890c",ThinkPad P51,0.1.57,2021-11-18
683,Lenovo,Client,lvfs/Lenovo/a240465eac3e9a510838aa2a2de4b7ba49ee568796a151809aea78aa59b06479-Lenovo-ThinkPad-P15P17T15gGen2-SystemFirmware-1.17/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x1519,0x2275",ThinkPad P15 Gen 2i/ P17 Gen 2i/ T15g Gen 2i,0.1.17,2021-11-21
684,Lenovo,Client,lvfs/Lenovo/c77c7bf92d0f12a4275d67a4f025fe43767f4193bbe8dbabc85388c7069ef1c4-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.20/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x10e2,0x22e0",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.20,2021-11-22
685,Lenovo,Client,lvfs/Lenovo/04f18233929d5bef2263fd01cf7f7360558c50ff56cea20a3b9b4e34a892295f-Lenovo-ThinkPad-P1Gen4X1Extreme4-SystemFirmware-1.13/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",ThinkPad P1 Gen 4/X1 Extreme Gen 4,0.1.13,2021-11-23
686,Lenovo,Client,lvfs/Lenovo/2d7da92405ac7ff30866e7d2f1220d67c30a2a325b90511eebddcb97226be597-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.89/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad X390 Yoga,0.1.89,2021-11-24
687,Lenovo,Client,lvfs/Lenovo/6b0c27d2eb6de922a6a01d81cfb6e93de3075256ea3bf4bdf77f44d965597cc8-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.89/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad X390 Yoga,0.1.89,2021-11-24
688,Lenovo,Client,lvfs/Lenovo/a473ff787123002df03e1838ada0b41ab5650ddb6cef9ba08ab03da4cf415893-Lenovo-ThinkPad-X280-SystemFirmware-P-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X280,0.1.45,2021-11-24
689,Lenovo,Client,lvfs/Lenovo/ccecda441e9696f0be1d01a694ae4be08c77cf014455dbe8883f84164bf16fad-Lenovo-ThinkPad-X1Carbon5th-SystemFirmware-1.53/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad X1 Carbon 5th,0.1.53,2021-11-24
690,Lenovo,Client,lvfs/Lenovo/804212093fbc62e9e42640a3062719a442a7fee603a9ef468d671d3a2068c097-Lenovo-ThinkPad-X280-SystemFirmware-W-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X280,0.1.45,2021-11-24
691,Lenovo,Client,lvfs/Lenovo/1536acdfff98aee28a66eaaf3287f04793ac5bf930931f0afd27a5237c92dedc-Lenovo-ThinkEdge-SystemFirmware-M3FKT27A/M3FKT27A.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2356,0x1519,0x10e2",ThinkEdge SE30 (ThinkCentre M90n-2),0x10027,2021-11-29
692,Lenovo,Client,lvfs/Lenovo/d72687234a7c8d6c1a38a9cf2f2c165f6591662f4289e343dd742dbd2d2562f4-Lenovo-ThinkPad-L570-SystemFirmware-0.1.54/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x88bc,0x85c7",ThinkPad L570,0.1.54,2021-12-01
693,Lenovo,Client,lvfs/Lenovo/851f751ebad49ee42e8d21e5e7eebeea9f35d2a7e717a9c742bccc2f9a145a17-Lenovo-ThinkPad-T570P51s-SystemFirmware-0.1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad T570/P51s,0.1.49,2021-12-01
694,Lenovo,Client,lvfs/Lenovo/af83561fd571062eda8a20b0972a62d1f3541a254fb323e80d30a7cc99bc6c06-Lenovo-ThinkPad-P52P72-SystemFirmware-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P52/P72,0.1.45,2021-12-02
695,Lenovo,Client,lvfs/Lenovo/0150a52786ef27f64070be67391985ea8e87ed46b295933de3e55bcb748c9982-Lenovo-ThinkPad-X1Carbon9th-X1Yoga6th-SystemFirmware-1.51/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x1519,0x10e2",ThinkPad X1 Carbon 9th / X1 Yoga 6th,0.1.51,2021-12-03
696,Lenovo,Client,lvfs/Lenovo/cef59e23a3f5a271bd58a72bc8470a7e9e83503767d8a8ba46c381032830800b-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.42/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x13e2,0x1084",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.42,2021-12-06
697,Lenovo,Client,lvfs/Lenovo/8d09c6f9f4a93122e78a604753ee029e5317dd687d471ae82396c7fdc2694742-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x945c,0x897c",ThinkPad X1 Yoga 3rd,0.1.45,2021-12-07
698,Lenovo,Client,lvfs/Lenovo/26620db4367147aef1bec081cab8169a46b71c69518a5f15f4b4cfb48314624d-Lenovo-ThinkPad-P50-SystemFirmware-1.67/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad P50,0.1.67,2021-12-09
699,Lenovo,Client,lvfs/Lenovo/0053efde91065bd41fe93b624d6eb22564e1849b2c55036dc5809310bb810856-Lenovo-ThinkPad-P70-SystemFirmware-2.40/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xae27,0xaab1",ThinkPad P70,0.2.40,2021-12-09
700,Lenovo,Client,lvfs/Lenovo/d4879530fe79334ceb3f01608cb8d14a8e95119219e27d6d481bcf35bce83c83-Lenovo-ThinkPad-L560-SystemFirmware-1.58/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xa9b1,0xad27",ThinkPad L560,0.1.58,2021-12-09
701,Lenovo,Client,lvfs/Lenovo/bf7e4d60ab7a5d1cde1038cf874e8a0cf3a93835bf854fa95ebe7cbe5924a9cf-Lenovo-ThinkPad-P1X1Extreme-SystemFirmware-0.1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P1/X1 Extreme,0.1.39,2021-12-13
702,Lenovo,Client,lvfs/Lenovo/aedeb88d6646ad92f883d580306d917bbefda8b9bf83316a4bbc03a04625b12f-Lenovo-ThinkStation-P720-SystemFirmware-S04KT57A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9b7d,0x9908",ThinkStation P720,0x39,2021-12-13
703,Lenovo,Client,lvfs/Lenovo/ec96a1bf7aef5aa60acb4942b66b7217aa5158e4a3d45ecb7cc45b68fe98fbd4-Lenovo-ThinkStation-P920-SystemFirmware-S05KT57A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9908,0x9b7d",ThinkStation P920,0x39,2021-12-13
704,Lenovo,Client,lvfs/Lenovo/bdaf275e257f79d5e1c73829ce63b797c62e677f872881512a4e693c169d5ed7-Lenovo-ThinkPad-T460s-SystemFirmware-1.54/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad T460s,0.1.54,2021-12-16
705,Lenovo,Client,lvfs/Lenovo/bb821dc913c7aeb962ef7e315dfa8abd473914fd0f498c59b14c2165f14aefe5-Lenovo-ThinkPad-X13YogaGen2-SystemFirmware-0.1.32/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x2275,0x1519",ThinkPad X13YogaGen2,0.1.32,2021-12-20
706,Lenovo,Client,lvfs/Lenovo/9928f153ccfe75357967966779b3a325e74c95d26ed0e328e172556ffc57bbde-Lenovo-ThinkPad-P15P17T15gGen2-SystemFirmware-1.18/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2275,0x10e2",ThinkPad P15 Gen 2i/ P17 Gen 2i/ T15g Gen 2i,0.1.18,2021-12-23
707,Lenovo,Client,lvfs/Lenovo/80ee0943278b03bf5544d3195b9176c758f839c348b364e9f7d742059d7feb1a-Lenovo-ThinkPad-T15pP15vGen2-SystemFirmware-1.13/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x2275",ThinkPad T15p Gen 2i/ P15v Gen 2i,0.1.13,2021-12-26
708,Lenovo,Client,lvfs/Lenovo/0c647223c18f7dddd24a34f3920ba714765f4d0a1155b43257184ca8579b1234-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.21/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x150e,0x22e0",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.21,2021-12-27
709,Lenovo,Client,lvfs/Lenovo/a87c6bf6967e68e1a098f1b02f1106371c47e552cbbf8ab4c2f032d679eb3524-Lenovo-ThinkStation-P330-SystemFirmware-M1VKT68A/M1VKT68A.ROM,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xb740,0xaad2,0xa774",ThinkStation P330,0x10068,2022-01-03
710,Lenovo,Client,lvfs/Lenovo/f3d227fcc7f8def3ffda271c1fd6b58e374aa39fd747bd4d7c3c63f2360ebd3d-Lenovo-ThinkPad-P1Gen4X1Extreme4-SystemFirmware-1.14/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2275,0x10e2",ThinkPad P1 Gen 4/X1 Extreme Gen 4,0.1.14,2022-01-03
711,Lenovo,Client,lvfs/Lenovo/58cc45ff06afbb91fc30025c40350689e8bf160dfd8cf34c1fde9d7041fb5dc3-Lenovo-ThinkEdge-SystemFirmware-M3FKT26A/M3FKT26A.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2356,0x1519,0x10e2",ThinkCentre M90n-2,0x10026,2022-01-15
712,Lenovo,Client,lvfs/Lenovo/dd68b9d9514fa9165eb0b7591bfe09071c4d0e3cc14d07e056c2db5c0ab28739-Lenovo-ThinkPad-X390T490s-SystemFirmware-1.75/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x201e",ThinkPad T490s/X390,0.1.75,2022-01-17
713,Lenovo,Client,lvfs/Lenovo/d7d80e2cf9b5b688ea6686deb198c95b8edba27e3cd52f57e360e0a8db0c1a99-Lenovo-ThinkPad-X390T490s-SystemFirmware-1.75P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad T490s/X390,0.1.75,2022-01-17
714,Lenovo,Client,lvfs/Lenovo/eaf8b209c056d9788404b723a66ceed34a34aa47562839651a79414715afca66-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.22/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x10e2,0x22e0",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.22,2022-01-18
715,Lenovo,Client,lvfs/Lenovo/e7aff925d2bc6d1e1e77ce12161631a652dc8fd3d0fa18c940beb738a20d4e6c-Lenovo-ThinkPad-X1NanoGen1-SystemFirmware-0.1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x2275,0x1519",ThinkPad X1 Nano Gen 1,0.1.49,2022-01-20
716,Lenovo,Client,lvfs/Lenovo/7075d6cd4f501952a0023d2f702f1ce0df9f1bf31d5563b7e93ce010b17809f7-Lenovo-ThinkStation-P320-SystemFirmware-S06KT60A/S06KT60A.ROM,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8e1c,0x8044,0x8339",ThinkStation P320,0x3c,2022-01-21
717,Lenovo,Client,lvfs/Lenovo/ebcb6deee961484b018b0a6359a90690db5383a35973d48905dd20bda428afe9-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT51A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x96b4,0x9ae9,0x9c69",ThinkStation P520/ThinkStation P520c,0x33,2022-01-25
718,Lenovo,Client,lvfs/Lenovo/0978b39964428f16a2e69ddeaa48c8cdb5c8a26e9b589b7e7b1959bf6c118ae9-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-W-1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.39,2022-02-07
719,Lenovo,Client,lvfs/Lenovo/4941409c05f7bf6c4303bc14739a3f0346af1af3f36584afc30fb05c905a4837-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-W-1.50/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x13e2,0x201e",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.50,2022-02-07
720,Lenovo,Client,lvfs/Lenovo/76bebcd493ec366839dd3263d118a176b9733a98cfd316b548d4409c75a4bbd1-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-P-1.50/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.50,2022-02-07
721,Lenovo,Client,lvfs/Lenovo/1e6808cbef8bd6e1ce90c67dd0ccc3a6cc89c6b63f2203efe8df08c87273cf4b-Lenovo-ThinkPad-X1Carbon7th-X1Yoga4th-SystemFirmware-P-1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad X1 Carbon 7th / X1 Yoga 4th,0.1.39,2022-02-07
722,Lenovo,Client,lvfs/Lenovo/d85588149a77091811a67b8ce67ddcc8dbfadf6eee86b4c0ba79d934e350deb6-Lenovo-ThinkStation-P720-SystemFirmware-S04KT58A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9908,0x9b7d",ThinkStation P720,0x3a,2022-02-07
723,Lenovo,Client,lvfs/Lenovo/5eb2f9531906fa2d247d3a621ee6530e3b2ba30be2c6761d038a699a2537f2a8-Lenovo-ThinkStation-P920-SystemFirmware-S05KT58A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9908,0x9b7d",ThinkStation P920,0x3a,2022-02-07
724,Lenovo,Client,lvfs/Lenovo/1f8359ed286399da5afee0355dc93f05756f4fce3d94bf2102164524732248a6-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.90/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x201e,0x13e2",ThinkPad X390 Yoga,0.1.90,2022-02-10
725,Lenovo,Client,lvfs/Lenovo/4d1854e4084ced78075f06f904004cbd0bcec8401221a0679917fd0896f62a7b-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.90/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad X390 Yoga,0.1.90,2022-02-10
726,Lenovo,Client,lvfs/Lenovo/13de01e57a81d1836175fe6ef61400ace25e761752098d0c0d1d8135b0569be7-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.23/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.23,2022-02-10
727,Lenovo,Client,lvfs/Lenovo/89ca62f3f8922f38f05638ce91a5e9f2bcf7ef8bf29ee2ba48cb6392561ef077-Lenovo-ThinkPad-X380-Yoga-SystemFirmware-0.1.35/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86b7,0x89ac,0x948c",ThinkPad X380 Yoga / S1(4th Generation),0.1.35,2022-02-11
728,Lenovo,Client,lvfs/Lenovo/06a4981c9d5c70f1b750b8c75ae406482a82cc35ef89254e2a5f13ac42893da0-Lenovo-ThinkPad-P53P73-SystemFirmware-1.36-P-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x201e,0x13e2",ThinkPad P53/P73,0.1.36,2022-02-17
729,Lenovo,Client,lvfs/Lenovo/ac50dd42d21bb1670430302bfc8efee9649dc7a62f911310f4d2110a4d8b35d8-Lenovo-ThinkPad-P53P73-SystemFirmware-1.36-W-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P53/P73,0.1.36,2022-02-17
730,Lenovo,Client,lvfs/Lenovo/4afca7717c7086991a3c51a31c05dc8ccc4df19241e2ee78fd9533a17b300341-Lenovo-ThinkPad-L13-Gen2-SystemFirmware-0.1.16/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2356,0x10e2,0x1519",ThinkPad L13-Gen2 Consumer,0.1.16,2022-02-18
731,Lenovo,Client,lvfs/Lenovo/60bf6297ebd7295f24f3fc5af7c4e10c315e94467016209dd33aa8b0b4d4d40c-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.28/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.28,2022-02-23
732,Lenovo,Client,lvfs/Lenovo/92b12cfd65b598fefda6447ca6be2d7d6a0094e65efe501269f8c9c20782eb38-Lenovo-ThinkPad-P1Gen4X1Extreme4-SystemFirmware-1.15/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",ThinkPad P1 Gen 4/X1 Extreme Gen 4,0.1.15,2022-02-24
733,Lenovo,Client,lvfs/Lenovo/84b22e5498de830c4d774dd5f338c76cb50a38e83866f493379b1359db23a81d-Lenovo-ThinkPad-X13YogaGen1-SystemFirmware-0.1.40/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad X13YogaGen1,0.1.40,2022-03-02
